0,ID,body,date,Month,Year,day,Mentioned purchase time?,Battery failure? 0 or 1
1014,van,is the night mode great? which better between pixel 4?,23-Mar-20,Mar,2020,23,0,0
1015,Anonymous,"I bought nov 2019 ,recently phone getting heat",20-Mar-20,Mar,2020,20,2,1
1016,Random Suggestions,"Arjun, 17 Mar 2020You have to buy additionally 18 w charger means + 4500/- INR ðŸ‘ŽAlternatively, u can buy mi power bank (20000 mah) which costs only inr 1499 which which will fast charge ur iphone 11 and also ur other devices. (U may used the supplied cable).",19-Mar-20,Mar,2020,19,0,0
1017,Qamau,Day 7 with iPhone 11 ....best  battery life ever on an iPhone,18-Mar-20,Mar,2020,18,1,0
1018,Arjun,You have to buy additionally 18 w charger means + 4500/- INR ðŸ‘Ž,17-Mar-20,Mar,2020,17,0,0
1019,no_ID,Support Dual Volte ???,9-Mar-20,Mar,2020,9,0,0
1020,less,"FapPhone, 07 Mar 2020Even my 11-month old S10 is at 90-91% battery health left (according to Antutu) and I used it ... morewhat????????? can you explain further....lol",9-Mar-20,Mar,2020,9,0,0
1021,FapPhone,"Anonymous, 28 Feb 2020Samsung s10 is a premium device with very good performance ... Sorry, the iPhone 11, Mi 9, OnePlus 7, Pixel 4, and even P30 had better performance. Can't help with slow OS and Exynos chipset which throttles easily under load. The phones above has much better performance compared to the overhyped S10. It didn't sell well. I regret using one.",7-Mar-20,Mar,2020,7,0,0
1022,FapPhone,"Poco loco, 11 Feb 2020My iPhone 11 battery health is at 99 percent is it normal? I've been using it mainly for gamin... moreEven my 11-month old S10 is at 90-91% battery health left (according to Antutu) and I used it a lot. I even charged the phone 3 times a day occassionally. It's normal. If you want to protect your iPhone and have loads of money at the same time, buy a gaming phone. You can trash it by playing games. So your iPhone will be in good condition lol",7-Mar-20,Mar,2020,7,0,0
1023,aimee62,"Kareem, 09 Feb 2020IPHONE 11 IS NOT WATER RESISTANT AND IS NOT A SAFE PHONE
I really feel Sorry to be misguided ... moreI've worked in a phone shop and the advice across the board is to get damage insurance on devices if you want to be protected by liquid damage. No phone on the market is a definite when it comes to water and that's exactly why phone manufacturers won't cover you on device warranty. Unfortunately heavy downpour can ruin 'water resistant' phones even if they claim it can withstand 1.5 meters deep. It literally takes one drop of liquid to get through the phones defenses. In future, my advice to you and anyone reading this is if you want to be covered for a Â£1,000 plus phone (or any device that is important to you and you value) then get yourself cover one way or another, it avoids a lot of heart ache.",4-Mar-20,Mar,2020,4,0,0
1024,no_ID,"Anonymous, 28 Feb 2020Samsung s10 is a premium device with very good performance ... I think so",4-Mar-20,Mar,2020,4,0,0
1025,Able_Role,"been using it for about 4 months, no lag at all. The multitasking is good too, the camera is stunning like expected. Go for it if u have the cash , definetely worth it",4-Mar-20,Mar,2020,4,2,0
1026,Anonymous,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,Samsung s10 is a premium device with very good performance ...",28-Feb-20,Feb,2020,28,0,0
1027,no_ID,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,I have never used both of them, so it's your decision.",28-Feb-20,Feb,2020,28,0,0
1028,no_ID,"This phone has its own pros and cons but overall it do itâ€™s job well done just a battery health issue dropping rapidly fast when your heavily using your phone, but everythingâ€™s good and in good condition.",25-Feb-20,Feb,2020,25,0,1
1029,Anonymous,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,U should go for s10 if u want the best in all terms.....",24-Feb-20,Feb,2020,24,0,0
1030,scorpio,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,If you want the best then get s10. A71 is good but it is really a top mid-tier phone and one level below s10 which is a top tier phone.",24-Feb-20,Feb,2020,24,0,0
1031,no_ID,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,I have never used both of them, so it's your decision.",22-Feb-20,Feb,2020,22,0,0
1032,no_ID,Apple need to add file manager share and editing options. It is very important nowadays. Hope they will do it in near future.,22-Feb-20,Feb,2020,22,0,0
1033,no_ID,"$s10 or a71$, 22 Feb 2020is s10 still worth it this time or il try the a71? help me decide pls,A71 is nowhere near the level of S10, so you can make an easy decision.",22-Feb-20,Feb,2020,22,0,0
1034,$s10 or a71$,"memox98, 21 Feb 2020I totally agree with you. is s10 still worth it this time or il try the a71? help me decide pls,",22-Feb-20,Feb,2020,22,0,0
1035,no_ID,"scorpio, 19 Feb 2020Ok glad you're happy. The iPhone 11 is a good phone as my wife has one and she loves it. I hav... moreI totally agree with you.",21-Feb-20,Feb,2020,21,0,0
1036,scorpio,"memox98, 18 Feb 2020Firstly, I'm not comparing since I had a Huawei Honor play which can not be compared with the ... moreOk glad you're happy. The iPhone 11 is a good phone as my wife has one and she loves it. I have also played with it a little and I have to say that it is a very good phone but the display on my s10 is far better. Other than that they are probably on a par with each other.",19-Feb-20,Feb,2020,19,0,0
1037,no_ID,"Europe : Euro 757,00 ----> $ 817,00 
USA :     $ 643,00 -----> Euro 595,00
 
757 - 595 = 162 euro or $ 174 MORE in Europe.",18-Feb-20,Feb,2020,18,0,0
1038,no_ID,"scorpio, 18 Feb 2020I don't know what you think you bought but the iPhone 11 has an LCD screen. Also wonder what y... moreFirstly, I'm not comparing since I had a Huawei Honor play which can not be compared with the iPhone. I know that the 11 comes with an LCD screen but I've also used some Samsung cheap AMOLED screens and I didn't like it all and I wasn't going to buy an android flagship after all. So yeah I'm pretty happy with the 11 even though the screen is still LCD but it's really a good one. The only thing I don't like is the charger that comes with the phone , but I'm going to buy the 18W charger anyway",18-Feb-20,Feb,2020,18,0,0
1039,scorpio,"memox98, 18 Feb 2020Just bought the Iphone 11

-Everything is perfect especially if you are coming from an andro... moreI don't know what you think you bought but the iPhone 11 has an LCD screen. Also wonder what you had before that you are comparing to.",18-Feb-20,Feb,2020,18,0,0
1040,no_ID,"Just bought the Iphone 11
 
-Everything is perfect especially if you are coming from an android phone or an iphone with LCD dispaly. 
 
- The only thing that really frustrates me is the 5W charger that comes with it
 
SERIOUSLY it's to important to get the 18W Iphone fast charging charger with it and don't forget the USB C- Lightening cable of course. I personally regret not buying it with the phone and now I have to stay with that boring 5W charger for a minumum of 10 days before I can buy myself a one.",18-Feb-20,Feb,2020,18,1,0
1041,kaakaa,"Anonymous, 14 Feb 2020All phone batteries 1 day not invented a week charge yet ....maybe 2025wtf are you taking about",15-Feb-20,Feb,2020,15,0,0
1042,Anonymous,"concern users , 11 Feb 2020how much screen on time do u guys normally get, mine maximum is only 6 and 15 minutesI mostly get around your mentioned time, but there was some rare occasions that I got more than 7 hours on a single charge.",14-Feb-20,Feb,2020,14,0,0
1043,Anonymous,"Lily, 13 Feb 2020Shall I go to the xsmax or 11  as I really do care about the camera?The 11 for the night mode camera",14-Feb-20,Feb,2020,14,0,0
1044,Anonymous,"IPHONE 11 user, 11 Feb 2020how much battery drain do u guys experience overnight? coz i experience 1 percent drain for 1 ... moreAll phone batteries 1 day not invented a week charge yet ....maybe 2025",14-Feb-20,Feb,2020,14,0,0
1045,Anonymous,"Picked up by several high-profile sites, a new report from RF Exposure Lab claims to shoot down safety reports from the FCC about the iPhone 11 Pro. Its results state Appleâ€™s hugely popular smartphone emits more than double the legal limit for RF radiation (3.8 watts per kilogram versus the 1.6W/kg limit). The report blames antiquated testing methods at the FCC for the discrepancy but I would advise you to look more closely.",14-Feb-20,Feb,2020,14,0,0
1046,Anonymous,"Was Pro iPhone, 12 Feb 2020Purchased a iPhone 11 and have been working with Apple support for days to sync to iTunes.  St... moreBlame Windows, its a hog. It destroy the good name of iTunes. 
 
Use MacOS, no issue syncing with iPhone. Windows deserved to be living in MacOS as a virtual machine!",14-Feb-20,Feb,2020,14,0,0
1047,Anonymous,"Ulzidamba, 20 Jan 2020Sony made these screens....for Apple, for Samsung, for all the big shots....Samsung makes a great majority of iphone displays.",13-Feb-20,Feb,2020,13,0,0
1048,Lily,Shall I go to the xsmax or 11  as I really do care about the camera?,13-Feb-20,Feb,2020,13,0,0
1049,no name,"munish, 07 Feb 2020i would still prefer 6s over 11 , as 6s has more pixel density than 11 so if you zoom a pictur... moreAhan, I guess You're living under a rock. You're comparing an iPhone that is 5 years old to recent iPhone what a Joke! 
iPhone 11 got Greatest camera, awesome performance , It's Screen is way better than 6s, it's the current iPhone, water resistant, Wireless Charging and alot more! 
If this the case You hate Apple, Then I think that My S7 Edge is still comparable to the Galaxy S10 in many ways!",13-Feb-20,Feb,2020,13,0,0
1050,Lol,"Kareem, 09 Feb 2020IPHONE 11 IS NOT WATER RESISTANT AND IS NOT A SAFE PHONE
I really feel Sorry to be misguided ... moreYou need to wait until itâ€™s dried out. I always do like that to my ipxr. Every time it sounds distorted because i showered or swimming with it. I always wait for like 4 days to make it dry and now my phone syill has a good speaker without any distortion",13-Feb-20,Feb,2020,13,0,0
1051,Was Pro iPhone,"Purchased a iPhone 11 and have been working with Apple support for days to sync to iTunes.  Still unable to sync.  You would think iTunes being Apple would have worked this out before releasing phone.  Latest version iTunes, download latest drivers and restart after restart.",12-Feb-20,Feb,2020,12,0,0
1052,Poco loco,"Anonymous, 12 Feb 2020According to Apple website, you will lose 20% after 500 cycles.

For your case, lets say you... moreThanks a lot for your answer , I really appreciate it.",12-Feb-20,Feb,2020,12,0,0
1053,Anonymous,"Poco loco, 11 Feb 2020My iPhone 11 battery health is at 99 percent is it normal? I've been using it mainly for gamin... moreAccording to Apple website, you will lose 20% after 500 cycles.
 
For your case, lets say you charge 50 times (1 month x 2 times per day but not daily)  (0 - 100%)
 
Thats already 2% expected drop. So you are doing good. But of course this is based whether the drop is linear. https://support.apple.com/en-us/HT208387",12-Feb-20,Feb,2020,12,0,0
1054,Poco loco,My iPhone 11 battery health is at 99 percent is it normal? I've been using it mainly for gaming and multimedia and I sometimes charge it twice a day. Is it good to lose 1 percent of battery health after one month of heavy usage?,11-Feb-20,Feb,2020,11,1,0
1055,IPHONE 11 user,"how much battery drain do u guys experience overnight? coz i experience 1 percent drain for 1 hour during the night. Example, if i slept for eight hours my battery drain during the night would be 8 percent. I don think this is normal as my previous phone had about 4 percent drain only.",11-Feb-20,Feb,2020,11,0,1
